,Цена,Адрес,Цена за метр,"Площадь, кв.м",Расстояние от центра
7279,14000000.0,"Москва,ЗАО,Кунцево,Кунцевская улица,1•до центра 12,8 км",278884.0,50.200083188709286,12.8
7280,14275000.0,"Москва,Новая Москва,НМАО,Родниковая улица,30к3•до центра 18,6 км",241540.0,59.099942038585745,18.6
7281,30000000.0,"Москва,ЮЗАО,Южное Бутово,Венёвская улица,19•до центра 23,7 км",267857.0,112.00005973336519,23.7
7282,9618750.0,"Москва,СЗАО,Щукино,Волоколамское шоссе,24к2•до центра 10,8 км",213750.0,45.0,10.8
7283,14000000.0,"Москва,ЗАО,Кунцево,Кунцевская улица,1•до центра 12,8 км",278884.0,50.200083188709286,12.8
7284,11142846.0,"Москва,Новая Москва,посёлок завода Мосрентген,НМАО,с2•до центра 17 км",302056.0,36.8900005297031,0.0
7285,11500000.0,"Москва,ВАО,Северное Измайлово,9-я Парковая улица,57к1•до центра 12,5 км",252747.0,45.5000455000455,12.5
7286,50940000.0,"Москва,САО,Беговой,Ленинградский проспект,8с10•до центра 4 км",600000.0,84.9,0.0
7287,11200000.0,"Москва,ЮВАО,Марьино,Братиславская улица,6•до центра 12,8 км",235294.0,47.6000238000119,12.8
7288,9416880.0,"Москва,Новая Москва,деревня Дудкино,НМАО•до центра 18,3 км",246000.0,38.28,18.3
7289,10200000.0,"Москва,ЮАО,Братеево,улица Борисовские Пруды,14к4•до центра 15,4 км",262887.0,38.79994065891429,15.4
7290,47624036.0,"Москва,ЗАО,Раменки,улица Лобачевского,3•до центра 11,2 км",496601.0,95.90000020136891,11.2
7291,9900000.0,"Москва,Новая Москва,посёлок Коммунарка,НМАО,Ясная улица,5•до центра 22,6 км",257813.0,38.39992552741716,22.6
7292,13972416.0,"Москва,СЗАО,Покровское-Стрешнево,Волоколамское шоссе,95к2•до центра 16,3 км",351596.0,39.73997428867223,16.3
7293,11275000.0,"Москва,ЮАО,Орехово-Борисово Северное,Шипиловский проезд,39к2•до центра 16,3 км",296711.0,37.999939334908376,16.3
7294,19139568.0,"Москва,СЗАО,Покровское-Стрешнево,Волоколамское шоссе,95к2•до центра 16,2 км",341778.0,56.0,16.2
7295,11190000.0,"Москва,САО,Коптево,3-й Михалковский переулок,3•до центра 10,6 км",262061.0,42.69998206524435,10.6
7296,10726920.0,"Москва,ЮАО,Нагатино-Садовники,2-й Нагатинский проезд,2к1•до центра 8,8 км",258480.0,41.5,8.8
7297,8700000.0,"Москва,ЮЗАО,Южное Бутово,Синельниковская улица,53•до центра 24 км",270186.0,32.200039972463415,0.0
7298,8812435.0,"Москва,Новая Москва,НМАО",287050.0,30.7,0.0
7299,10500000.0,"Москва,САО,Беговой,Ленинградский проспект,35с2•до центра 6,2 км",438230.0,23.960020993542205,6.2
7300,10218962.0,"Москва,ЗАО,Очаково-Матвеевское,Очаковское шоссе,вл3с9•до центра 12,2 км",330390.0,30.929997881291808,12.2
7301,8300000.0,"Москва,ВАО,Богородское,Бойцовая улица,22к6•до центра 9,4 км",261006.0,31.80003524823184,9.4
7302,39166809.0,"Москва,СВАО,Ростокино,проспект Мира,188Бк1•до центра 9,3 км",304800.0,128.50002952755906,9.3
7303,6150000.0,"Москва,СВАО,Марфино,Гостиничный проезд,6к2•до центра 10,6 км",330645.0,18.60000907317516,10.6
7304,19688506.0,"Москва,ЮАО,Нагатино-Садовники,2-й Нагатинский проезд,2к3•до центра 8,5 км",272694.0,72.19999706630875,8.5
7305,10990000.0,"Москва,ЮАО,Чертаново Южное,Варшавское шоссе,170Ек9•до центра 19,2 км",285455.0,38.499938694365134,19.2
7306,26418830.0,"Москва,ЮАО,Донской район,Новоданиловская набережная•до центра 6,2 км",420682.0,62.800000950836974,6.2
7307,10000000.0,"Москва,ЮВАО,Выхино-Жулебино,Рязанский проспект,91к1•до центра 12,1 км",303030.0,33.000033000033,12.1
7308,9254995.0,"Москва,ЗАО,Очаково-Матвеевское,Очаковское шоссе,вл3с5•до центра 12 км",285120.0,32.459999298540964,0.0
7309,8800000.0,"Москва,САО,Бескудниковский район,Бескудниковский бульвар,10к1•до центра 12,4 км",268293.0,32.799961236409445,12.4
7310,16295727.0,"Москва,ЮВАО,Кузьминки,Волгоградский проспект•до центра 5,8 км",387994.0,41.99994587545168,5.8
7311,18500000.0,"Москва,ЮЗАО,Академический район,Большая Черёмушкинская улица,24к1•до центра 8,3 км",314092.0,58.899940144925694,8.3
7312,14855256.0,"Москва,ЗАО,Очаково-Матвеевское,Очаковское шоссе,вл3с9•до центра 12,1 км",242100.0,61.36,12.1
7313,10200000.0,"Москва,СВАО,Бибирево,улица Конёнкова,5•до центра 15,1 км",238318.0,42.79995636082881,15.1
7314,7307862.0,"Москва,Новая Москва,дачный посёлок Кокошкино,НМАО",267785.0,27.290034916070727,0.0
7315,20000000.0,"Москва,ЦАО,Замоскворечье,Большая Пионерская улица,33к1•В центре",451467.0,44.30002635851568,0.0
7316,12086839.0,"Москва,ЮВАО,Текстильщики,1-й Грайвороновский проезд,3•до центра 7,4 км",218174.0,55.39999724990145,7.4
7317,11700000.0,"Москва,САО,Восточное Дегунино,улица 800-летия Москвы,30•до центра 14,5 км",231683.0,50.50003668806084,14.5
7318,23691840.0,"Москва,СВАО,Останкинский район,Олонецкая улица•до центра 11,4 км",276000.0,85.84,11.4
7319,13800000.0,"Москва,САО,Хорошёвский район,Хорошёвское шоссе,80•до центра 6,8 км",357513.0,38.599994965218045,6.8
7320,4723272.0,"Москва,Зеленоград,Крюково,Георгиевский проспект,5",239760.0,19.7,0.0
7321,12000000.0,"Москва,ЮВАО,Южнопортовый район,Волгоградский проспект,32/3к1•до центра 5,9 км",320000.0,37.5,5.9
7322,13612892.0,"Москва,САО,Западное Дегунино,Ильменский проезд,4с8•до центра 12,6 км",330410.0,41.2,12.6
7323,9500000.0,"Москва,Новая Москва,НМАО,6•до центра 29,1 км",172101.0,55.20014410142881,29.1
7324,8026900.0,"Москва,ЮВАО,Печатники,Южнопортовая улица,28Ас16•до центра 6,9 км",341570.0,23.500014638287904,6.9
7325,9000000.0,"Москва,ВАО,Богородское,Ивантеевская улица,30к2•до центра 9,5 км",268657.0,33.499964638926215,9.5
7326,6927457.0,"Москва,Новая Москва,дачный посёлок Кокошкино,НМАО",201614.0,34.35999980160108,0.0
7327,10550000.0,"Москва,СЗАО,Северное Тушино,Туристская улица,13к1•до центра 16,5 км",324615.0,32.50003850715463,16.5
7328,19188540.0,"Москва,ЮЗАО,Черёмушки,улица Намёткина,вл10•до центра 11,2 км",329700.0,58.2,11.2
7329,12650000.0,"Москва,СВАО,Бибирево,улица Плещеева,18к2•до центра 14,8 км",243269.0,52.00004932811004,14.8
7330,8794656.0,"Москва,ЮЗАО,Южное Бутово,Варшавское шоссе,2•до центра 26,4 км",168480.0,52.2,26.4
7331,10150000.0,"Москва,Новая Москва,НМАО,улица Василия Ощепкова,3•до центра 24,2 км",305723.0,33.199988224634716,24.2
7332,28266095.0,"Москва,ЮВАО,Южнопортовый район•до центра 5,6 км",338922.0,83.40000059010627,5.6
7333,8000000.0,"Москва,Новая Москва,НМАО,улица Лётчика Грицевца,5к1•до центра 24,3 км",211082.0,37.899963047536026,24.3
7334,14860560.0,"Москва,Новая Москва,деревня Столбово,НМАО•до центра 25,5 км",207840.0,71.5,25.5
7335,11400000.0,"Москва,ЮАО,Братеево,улица Борисовские Пруды,10к1•до центра 15 км",301587.0,37.8000378000378,0.0
7336,11027350.0,"Москва,Новая Москва,деревня Дудкино,НМАО•до центра 18,3 км",230120.0,47.91999826177646,18.3
7337,11000000.0,"Москва,ЮВАО,Выхино-Жулебино,Привольная улица,73к1•до центра 16,7 км",290237.0,37.90006098464359,16.7
7338,9584517.0,"Москва,ЮВАО,Рязанский район,2-я Институтская улица,6с1•до центра 9,9 км",246960.0,38.80999757045675,9.9
7339,11200000.0,"Москва,Новая Москва,НМАО,улица Василия Ощепкова,6•до центра 24,1 км",229039.0,48.899969000912506,24.1
7340,25883620.0,"Москва,СВАО,Марфино,Ботаническая улица,29•до центра 9,2 км",586000.0,44.17,9.2
7341,11200000.0,"Москва,Новая Москва,НМАО,улица Василия Ощепкова,6•до центра 24,1 км",229039.0,48.899969000912506,24.1
7342,25883620.0,"Москва,СВАО,Марфино,Ботаническая улица,29•до центра 9,2 км",586000.0,44.17,9.2
7343,9250000.0,"Москва,СЗАО,Северное Тушино,бульвар Яна Райниса,2к1•до центра 16 км",289063.0,31.999944648744393,0.0
7344,32597999.0,"Москва,ЮАО,Даниловский район,Автозаводская улица•до центра 6,1 км",504613.0,64.59999841462665,6.1
7345,10300000.0,"Москва,ЮАО,Чертаново Северное,Сумской проезд,8к1•до центра 13,2 км",230425.0,44.7000108495172,13.2
7346,7717053.0,"Москва,Новая Москва,дачный посёлок Кокошкино,НМАО",227776.0,33.88000930738971,0.0
7347,18300000.0,"Москва,СВАО,Останкинский район,улица Годовикова,6•до центра 5,7 км",342697.0,53.39994222301333,5.7
7348,9210500.0,"Москва,Новая Москва,НМАО•до центра 29,9 км",169000.0,54.5,29.9
7349,11800000.0,"Москва,СЗАО,Митино,Пятницкое шоссе,23•до центра 19,1 км",295000.0,40.0,19.1
7350,27026820.0,"Москва,ЦАО,Замоскворечье,Дубининская улица•В центре",509940.0,53.0,0.0
7351,12000000.0,"Москва,ЗАО,Можайский район,улица Красных Зорь,59•до центра 12,5 км",317460.0,37.8000378000378,12.5
7352,7087500.0,"Москва,Новая Москва,НМАО•до центра 29,7 км",175000.0,40.5,29.7
7353,12650000.0,"Москва,САО,Восточное Дегунино,Дубнинская улица,24к5•до центра 13,9 км",287500.0,44.0,13.9
7354,7604352.0,"Москва,ВАО,Метрогородок,улица Николая Химушина,2/7с37•до центра 11,1 км",236160.0,32.2,11.1
7355,11590000.0,"Москва,САО,Левобережный,Ленинградское шоссе,112/1к1•до центра 15,7 км",288308.0,40.20006382063627,15.7
7356,5145057.0,"Москва,СЗАО,Митино,Пятницкое шоссе•до центра 20,7 км",227960.0,22.569999122653098,20.7
7357,13500000.0,"Москва,СВАО,Северный,Дмитровское шоссе,165Ек6•до центра 19,8 км",235192.0,57.39991156161774,19.8
7358,9961056.0,"Москва,Новая Москва,деревня Середнево,НМАО•до центра 29,5 км",175680.0,56.7,29.5
7359,12200000.0,"Москва,ЗАО,Солнцево,улица 50 лет Октября,21•до центра 17 км",206081.0,59.20002329181244,0.0
7360,9684000.0,"Москва,Новая Москва,село Остафьево,НМАО,10•до центра 29,1 км",233462.0,41.479983894595264,29.1
7361,10990000.0,"Москва,ЮАО,Орехово-Борисово Южное,Ореховый бульвар,16•до центра 17,1 км",281795.0,38.99998225660498,17.1
7362,19519500.0,"Москва,СВАО,Отрадное,Отрадная улица,4А•до центра 11,7 км",273000.0,71.5,11.7
7363,8850000.0,"Москва,ЮВАО,Нижегородский район,Нижегородская улица,74•до центра 6,1 км",368750.0,24.0,6.1
7364,20154182.0,"Москва,ЗАО,Кунцево,улица Академика Павлова,56вл1•до центра 13,4 км",339296.0,59.399998821088374,13.4
7365,11000000.0,"Москва,СВАО,Отрадное,улица Бестужевых,8А•до центра 12,8 км",335366.0,32.799985687278976,12.8
7366,8844574.0,"Москва,СЗАО,Митино,Пятницкое шоссе•до центра 20,7 км",189920.0,46.569997893850044,20.7
7367,9600000.0,"Москва,САО,Западное Дегунино,Дмитровское шоссе,73Б•до центра 12,2 км",400000.0,24.0,12.2
7368,12434934.0,"Москва,Новая Москва,НМАО,1",262895.0,47.300001901899996,0.0
7369,12500000.0,"Москва,Новая Москва,НМАО,улица Анны Ахматовой,11к1•до центра 22,5 км",257202.0,48.59993312649202,22.5
7370,9449815.0,"Москва,Новая Москва,НМАО,1",237016.0,39.869945488912144,0.0
7371,10400000.0,"Москва,ВАО,Перово,2-я Владимирская улица,32к1•до центра 10,1 км",238532.0,43.60002012308621,10.1
7372,5506752.0,"Москва,Новая Москва,деревня Столбово,НМАО•до центра 25,5 км",299280.0,18.4,25.5
7373,9699000.0,"Москва,Новая Москва,НМАО,улица Анны Ахматовой,11к1•до центра 22,5 км",248056.0,39.10004192601671,22.5
7374,12961116.0,"Москва,ЮАО,Нагатино-Садовники,2-й Нагатинский проезд,2к1•до центра 8,9 км",243630.0,53.2,8.9
7375,10700000.0,"Москва,САО,Восточное Дегунино,Керамический проезд,55к1•до центра 14,3 км",275064.0,38.900037809382546,14.3
7376,8909056.0,"Москва,Новая Москва,НМАО,к2.2•до центра 17 км",264756.0,33.65006269924005,0.0
7377,23500000.0,"Москва,ЮАО,Даниловский район,Жуков проезд,21Б•до центра 3,7 км",552941.0,42.500013563834116,3.7
7378,21935340.0,"Москва,ЗАО,Очаково-Матвеевское,Аминьевское шоссе,4А•до центра 11,3 км",580300.0,37.8,11.3
7379,10190000.0,"Москва,ЗАО,Фили-Давыдково,Малая Филёвская улица,8к1•до центра 9,3 км",331922.0,30.699983731117552,9.3
7380,39750540.0,"Москва,ЗАО,Раменки,улица Лобачевского,с1•до центра 11,2 км",549800.0,72.3,11.2
7381,10000000.0,"Москва,ЮЗАО,Черёмушки,улица Цюрупы,11к3•до центра 10,2 км",232558.0,43.00002580001548,10.2
7382,13333560.0,"Москва,Новая Москва,деревня Столбово,НМАО•до центра 25,6 км",193240.0,69.0,25.6
7383,10650000.0,"Москва,ЮАО,Царицыно,Кантемировская улица,53к1•до центра 13 км",273077.0,38.9999890140876,0.0
7384,15864950.0,"Москва,Новая Москва,НМАО",223450.0,71.0,0.0
7385,8300000.0,"Москва,Новая Москва,НМАО,улица Василия Ощепкова,6•до центра 24,1 км",309701.0,26.800042621754532,24.1
7386,19107060.0,"Москва,СЗАО,Хорошёво-Мнёвники,улица Нижние Мнёвники,3с1•до центра 11 км",656600.0,29.1,0.0
7387,10390000.0,"Москва,ЮВАО,Люблино,Новороссийская улица,20/38•до центра 12 км",347492.0,29.899968920147803,0.0
7388,5314374.0,"Москва,ЮВАО,Люблино,Иловайская улица,с1•до центра 12,1 км",267054.0,19.899997753263385,12.1
7389,10300000.0,"Москва,Новая Москва,НМАО,34•до центра 21,2 км",302941.0,34.00001980583678,21.2
7390,10415960.0,"Москва,Новая Москва,село Остафьево,НМАО•до центра 28,8 км",198551.0,52.459871770980754,28.8
7391,13800000.0,"Москва,ЮЗАО,Обручевский район,улица Новаторов,38к2•до центра 12 км",307350.0,44.89995119570522,0.0
7392,18640044.0,"Москва,ЦАО,Замоскворечье,Дубининская улица•В центре",489240.0,38.1,0.0
7393,11900000.0,"Москва,ЗАО,Солнцево,улица 50 лет Октября,27•до центра 17 км",203072.0,58.59990545225339,0.0
7394,23194274.0,"Москва,ЗАО,Очаково-Матвеевское,Очаковское шоссе,вл3с9•до центра 12,2 км",279180.0,83.07999856723261,12.2
7395,12200000.0,"Москва,ЗАО,Можайский район,улица Ращупкина,9•до центра 12 км",297561.0,40.99999663934454,0.0
7396,13656813.0,"Москва,САО,Западное Дегунино,Ильменский проезд,4с8•до центра 12,6 км",333093.0,41.0,12.6
7397,11590000.0,"Москва,САО,Западное Дегунино,Дмитровское шоссе,71А•до центра 12 км",321944.0,36.00004969808414,0.0
7398,12546969.0,"Москва,ЗАО,Филёвский Парк,улица Барклая,6•до центра 7,5 км",326744.0,38.39999816370002,7.5
7399,11800000.0,"Москва,ВАО,Гольяново,Байкальская улица,26/10•до центра 13,2 км",280952.0,42.00005694922976,13.2
7400,25939559.0,"Москва,ЮВАО,Южнопортовый район,Волгоградский проспект,32/5•до центра 5,6 км",320915.0,80.82999859775953,5.6
7401,14500000.0,"Москва,ЗАО,Проспект Вернадского,улица Удальцова,16•до центра 11,1 км",302083.0,48.000052965575684,11.1
7402,5450013.0,"Москва,ВАО,Метрогородок,улица Николая Химушина,2/7с37•до центра 11 км",273870.0,19.9,0.0
7403,9900000.0,"Москва,Новая Москва,Щербинка,НМАО,улица Барышевская Роща,24•до центра 28,2 км",241463.0,41.0000704041613,28.2
7404,9114868.0,"Москва,СЗАО,Митино,Пятницкое шоссе•до центра 20,7 км",195640.0,46.59000204457166,20.7
7405,12500000.0,"Москва,ЗАО,Кунцево,Оршанская улица,8к1•до центра 13,3 км",276549.0,45.19994648326336,13.3
7406,5167627.0,"Москва,СЗАО,Митино,Пятницкое шоссе•до центра 20,7 км",228960.0,22.569999126484976,20.7
7407,10799000.0,"Москва,ЮВАО,Кузьминки,Волгоградский проспект,113к4•до центра 10,1 км",257119.0,42.00000777849945,10.1
7408,21316751.0,"Москва,ЮВАО,Кузьминки,Волгоградский проспект•до центра 5,4 км",344374.0,61.900001161527875,5.4
7409,15900000.0,"Москва,СВАО,Бутырский район,Новодмитровская улица,2к7•до центра 5,8 км",530000.0,30.0,5.8
7410,12820568.0,"Москва,Новая Москва,село Остафьево,НМАО•до центра 28,6 км",156367.0,81.99024090760838,28.6
7411,14800000.0,"Москва,ЮЗАО,Южное Бутово,улица Поляны,5Ак2•до центра 22,6 км",269581.0,54.90001149932673,22.6
7412,28466053.0,"Москва,ЗАО,Раменки,1-й Сетуньский проезд,вл6•до центра 5,6 км",610860.0,46.59996234816488,5.6
7413,16800000.0,"Москва,ЮЗАО,Котловка,Нагорная улица,5к4•до центра 8 км",357447.0,46.99997482144206,0.0
7414,11388494.0,"Москва,Новая Москва,Московский,НМАО,к4•до центра 22,9 км",177115.0,64.29999717697541,22.9
7415,9900000.0,"Москва,САО,Хорошёвский район,Ленинградский проспект,47с2•до центра 7,6 км",330000.0,30.0,7.6
7416,17402220.0,"Москва,ЮАО,Нагатино-Садовники,2-й Нагатинский проезд,2с6•до центра 8,7 км",239700.0,72.6,8.7
7417,10460000.0,"Москва,ВАО,Измайлово,1-я Прядильная улица,8•до центра 10,8 км",275263.0,38.00002179733564,10.8
7418,46600000.0,"Москва,СВАО,Марфино,улица Академика Королёва,21•до центра 7,5 км",470232.0,99.10001871416662,7.5
7419,9990000.0,"Москва,САО,Савёловский район,2-я Хуторская улица,18к2•до центра 6,6 км",331894.0,30.09997167770433,6.6
7420,36686657.0,"Москва,ЗАО,Раменки,1-й Сетуньский проезд,вл6•до центра 5,6 км",597503.0,61.39995447721601,5.6
7421,10500000.0,"Москва,ЮВАО,Марьино,Донецкая улица,34к1•до центра 13 км",393258.0,26.700028988602902,0.0
7422,36686657.0,"Москва,ЗАО,Раменки,1-й Сетуньский проезд,вл6•до центра 5,6 км",597503.0,61.39995447721601,5.6
7423,10500000.0,"Москва,САО,Западное Дегунино,Ильменский проезд,14к6•до центра 13 км",371025.0,28.299979785728723,0.0
7424,23239323.0,"Москва,СВАО,Останкинский район,Сельскохозяйственная улица,39•до центра 11,4 км",295290.0,78.7,11.4
7425,15200000.0,"Москва,ЮАО,Зябликово,Кустанайская улица,9к1•до центра 17,2 км",242038.0,62.80005618952396,17.2
7426,17684406.0,"Москва,ЗАО,Очаково-Матвеевское,Очаковское шоссе,9•до центра 12,1 км",280260.0,63.1,12.1
7427,39800000.0,"Москва,ЦАО,Басманный район,улица Солянка,1/2с2•В центре",532798.0,74.69998010503042,0.0
7428,25466690.0,"Москва,ЮВАО,Южнопортовый район•до центра 5,7 км",323592.0,78.6999987638755,5.7
7429,9900000.0,"Москва,СВАО,Лианозово,Новгородская улица,14к2•до центра 16,1 км",259162.0,38.20004475964841,16.1
7430,17825257.0,"Москва,ЮАО,Нагатино-Садовники,Нагатинская набережная,10•до центра 7,9 км",339529.0,52.499954348523985,7.9
7431,39886000.0,"Москва,ЦАО,Пресненский район,1-й Красногвардейский проезд,21с1•до центра 5,5 км",1223497.0,32.599998201875444,5.5
7432,8186131.0,"Москва,Новая Москва,деревня Середнево,НМАО,к3•до центра 29,4 км",158954.0,51.5,29.4
7433,12700000.0,"Москва,ЮВАО,Печатники,улица Гурьянова,43•до центра 10 км",201587.0,63.00009425210951,0.0
7434,63320000.0,"Москва,СВАО,Марфино,улица Академика Королёва,21•до центра 7,5 км",549319.0,115.2699979429075,7.5
7435,12500000.0,"Москва,ЮАО,Чертаново Южное,Варшавское шоссе,168•до центра 19 км",306373.0,40.79993994248841,0.0
7436,9661159.0,"Москва,СЗАО,Митино,к1.4•до центра 19,4 км",209116.0,46.19999904359303,19.4
7437,10200000.0,"Москва,ЗАО,Солнцево,Боровское шоссе,2к5•до центра 16,3 км",425000.0,24.0,16.3
7438,20025560.0,"Москва,ЮЗАО,Черёмушки,улица Намёткина,вл10•до центра 11,2 км",293200.0,68.3,11.2
7439,10000000.0,"Москва,ЮАО,Чертаново Центральное,улица Красного Маяка,8к2•до центра 15,5 км",301205.0,33.199980080011954,15.5
7440,14274438.0,"Москва,СЗАО,Покровское-Стрешнево,Волоколамское шоссе,95к2•до центра 16,3 км",363402.0,39.28002047319497,16.3
7441,12000000.0,"Москва,СВАО,Лосиноостровский район,улица Коминтерна,46•до центра 13,8 км",285714.0,42.000042000042,13.8
7442,49405320.0,"Москва,ЗАО,Очаково-Матвеевское,Аминьевское шоссе,4А•до центра 11,3 км",442700.0,111.6,11.3
7443,10500000.0,"Москва,ВАО,Гольяново,Алтайская улица,17к1•до центра 14,5 км",300000.0,35.0,14.5
7444,21900243.0,"Москва,ЦАО,Тверской район•до центра 8,8 км",421970.0,51.9,8.8
7445,11500000.0,"Москва,Новая Москва,НМАО,проспект Магеллана,4•до центра 21,1 км",280488.0,40.99997147828071,21.1
7446,40490000.0,"Москва,СВАО,Марфино,улица Академика Королёва,21•до центра 7,5 км",456792.0,88.63990612795321,7.5
7447,9200000.0,"Москва,ВАО,Гольяново,Черницынский проезд,6к2•до центра 13,1 км",242105.0,38.000041304392724,13.1
7448,9104040.0,"Москва,Новая Москва,деревня Ивановское,ТАО,улица Семёна Гордого,5",125400.0,72.6,0.0
7449,9690000.0,"Москва,СЗАО,Хорошёво-Мнёвники,улица Демьяна Бедного,17к3•до центра 9,1 км",282507.0,34.30003504337946,9.1
7450,186750000.0,"Москва,ЦАО,Якиманка,Большой Толмачёвский переулок,5с5•В центре",2779018.0,67.19999654554235,0.0
7451,11350000.0,"Москва,ЮАО,Братеево,Братеевская улица,21к5•до центра 15,8 км",294805.0,38.50002544054544,15.8
7452,31644800.0,"Москва,ЗАО,Раменки,улица Лобачевского,с1•до центра 11,2 км",510400.0,62.0,11.2
7453,11000000.0,"Москва,ЮВАО,Текстильщики,1-й Грайвороновский проезд,3•до центра 7,4 км",305556.0,35.9999476364398,7.4
7454,40713750.0,"Москва,СЗАО,Хорошёво-Мнёвники,улица Нижние Мнёвники,8с1•до центра 10,3 км",465300.0,87.5,10.3
7455,14900000.0,"Москва,ЗАО,Солнцево,Боровское шоссе,2к3•до центра 16,1 км",372500.0,40.0,16.1
7456,18581640.0,"Москва,ЮВАО,Лефортово,улица Золоторожский Вал,30•до центра 4,3 км",402200.0,46.2,4.3
7457,9290000.0,"Москва,ЮЗАО,Северное Бутово,Старокачаловская улица,3к3•до центра 20,6 км",232250.0,40.0,20.6
7458,15060686.0,"Москва,ЗАО,Очаково-Матвеевское,Озёрная улица,9с2•до центра 11,8 км",374644.0,40.19999252623824,11.8
7459,12000000.0,"Москва,ЗАО,Раменки,улица Лобачевского,124к1•до центра 11,1 км",418118.0,28.70003204836912,11.1
7460,14176036.0,"Москва,ЮВАО,Южнопортовый район,1-й Дубровский проезд,78/14с1•до центра 5 км",274198.0,51.69999781180023,0.0
7461,8400000.0,"Москва,ЦАО,Таганский район,Нижегородская улица,32с15•до центра 4,9 км",326848.0,25.7000195809673,4.9
7462,15060686.0,"Москва,ЗАО,Очаково-Матвеевское,Озёрная улица,9с2•до центра 11,8 км",374644.0,40.19999252623824,11.8
7463,9300000.0,"Москва,САО,Восточное Дегунино,Дубнинская улица,16к3•до центра 13,2 км",259053.0,35.89998957742238,13.2
7464,34093800.0,"Москва,СЗАО,Хорошёво-Мнёвники,улица Нижние Мнёвники,2Ас1•до центра 10,5 км",611000.0,55.8,10.5
7465,10800000.0,"Москва,САО,Бескудниковский район,Бескудниковский бульвар,2к3•до центра 12 км",285714.0,37.8000378000378,0.0
7466,99630400.0,"Москва,ЦАО,Пресненский район,улица Сергея Макеева,вл11/9с1-10•до центра 4,7 км",682400.0,146.0,4.7
7467,26000000.0,"Москва,САО,Головинский район,Кронштадтский бульвар,6к1•до центра 12,7 км",613208.0,42.39996868925389,12.7
7468,48205100.0,"Москва,ЗАО,Раменки,Винницкая улица,8к3•до центра 9,9 км",496448.0,97.09999838855228,9.9
7469,9600000.0,"Москва,ЮВАО,Рязанский район,2-я Институтская улица,6•до центра 10,4 км",220183.0,43.60009628354596,10.4
7470,52588800.0,"Москва,СЗАО,Хорошёво-Мнёвники,улица Нижние Мнёвники,соор6•до центра 10,5 км",531200.0,99.0,10.5
7471,26000000.0,"Москва,ЮАО,Даниловский район,5-й Рощинский проезд,1•до центра 4,9 км",382353.0,67.99998953846315,4.9
7472,10286175.0,"Москва,ЮВАО,Южнопортовый район•до центра 5,6 км",385250.0,26.7,5.6
7473,9000000.0,"Москва,СВАО,Ростокино,1-я улица Леонова,18•до центра 10,3 км",439024.0,20.50001822223842,10.3
7474,7904981.0,"Москва,ЮАО,Чертаново Южное,улица Газопровод,вл6Г•до центра 18,5 км",218430.0,36.189996795312,18.5
7475,9900000.0,"Москва,ВАО,Новогиреево,Союзный проспект,20к3•до центра 12,3 км",278873.0,35.50003047982415,12.3
7476,9725940.0,"Москва,ЮВАО,Люблино,Люблинская улица•до центра 12 км",217000.0,44.82,0.0
7477,12000000.0,"Москва,ЮЗАО,Обручевский район,к3•до центра 12,4 км",314961.0,38.0999552325526,12.4
7478,7794717.0,"Москва,ЮАО,Чертаново Центральное,улица Красного Маяка,26к4•до центра 16,5 км",362545.0,21.499998620860858,16.5
7479,16000000.0,"Москва,Новая Москва,НМАО,Саларьевская улица,14к2•до центра 20,1 км",340426.0,46.99993537508886,20.1
7480,13564089.0,"Москва,ЮАО,Нагатино-Садовники,2-й Нагатинский проезд,2к1•до центра 8,8 км",256410.0,52.9,8.8
7481,8500000.0,"Москва,Новая Москва,НМАО,улица Василия Ощепкова,6•до центра 24,1 км",340000.0,25.0,24.1
7482,13564089.0,"Москва,ЮАО,Нагатино-Садовники,2-й Нагатинский проезд,2к1•до центра 8,8 км",256410.0,52.9,8.8
7483,10700000.0,"Москва,ВАО,Богородское,Ивантеевская улица,32к3•до центра 9,6 км",326220.0,32.79995095334437,9.6
7484,11711601.0,"Москва,ВАО,Метрогородок,Открытое шоссе,4А•до центра 10,5 км",226530.0,51.7,10.5
7485,13500000.0,"Москва,ЮВАО,Марьино,улица Перерва,28•до центра 13,2 км",257143.0,52.499970833349536,13.2
7486,12046320.0,"Москва,ВАО,Сокольники,улица Сокольнический Вал,1Дс1•до центра 4,9 км",228800.0,52.65,4.9
7487,13100000.0,"Москва,ВАО,Северное Измайлово,5-я Парковая улица,62Б•до центра 12,1 км",327500.0,40.0,12.1
7488,101384920.0,"Москва,ЗАО,Раменки,улица Лобачевского,114с2•до центра 11,1 км",795800.0,127.4,11.1
7489,12000000.0,"Москва,САО,Аэропорт,улица Асеева,8•до центра 8,3 км",279720.0,42.9000429000429,8.3
7490,5915772.0,"Москва,ЗАО,Очаково-Матвеевское,проезд Стройкомбината,1с1•до центра 13,5 км",292860.0,20.2,13.5
7491,12000000.0,"Москва,ЮВАО,Текстильщики,8-я улица Текстильщиков,1к1•до центра 9 км",352941.0,34.0000170000085,0.0
7492,7414759.0,"Москва,ЮАО,Чертаново Южное,улица Газопровод,вл6Г•до центра 18,6 км",228780.0,32.40999650319084,18.6
7493,9500000.0,"Москва,САО,Дмитровский район,Лобненская улица,12к1•до центра 16,6 км",251323.0,37.799962597931746,16.6
7494,6899860.0,"Москва,Новая Москва,дачный посёлок Кокошкино,НМАО",204198.0,33.79004691524892,0.0
